source,latitude,longitude,complete_address,existing_archetype,predicted_archetype,final_archetype,archetype_label,number_stories,predicted_stories,stories_conf,roof_shape_u,predicted_roof,roof_conf,construction_type_u,predicted_construction,construction_conf,wall_cladding_u,status_u,steer_damage_rating,wind_damage_rating_u,predicted_damage,damage_conf,actual_damage,year_built_u,occupany_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,front_elevation_orientation,completed_by,EF_scale
steer,38.6493996447,-90.2735559304,414 Union Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,8,19.0,t19,,3,0.43,,complex_family,0.355,,masonry,0.96,,,Negligible to Slight,,moderate,0.44,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6487500784,-90.2655943242,5041 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.445,,gable_family,0.428,,masonry,0.82,,,Moderate,,moderate,0.465,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6659118784,-90.2421689119,4470 Labadie Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.687,,gable_family,0.605,,masonry,0.93,,,Substantial to Heavy,,moderate,0.475,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,3.0
steer,38.6489142627,-90.2684968821,5123 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.755,,gable_family,0.542,,masonry,0.985,,,Moderate,,none,0.385,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6585150905,-90.2700224435,5206 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.605,,gable_family,0.434,,masonry,0.915,,,Negligible to Slight,,none,0.54,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6587057903,-90.267990891,5153 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.655,,gable_family,0.446,,masonry,0.93,,,Negligible to Slight,,none,0.65,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6581764322,-90.2666519481,5112 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.545,,gable_family,0.429,,masonry,0.935,,,Negligible to Slight,,none,0.625,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6504672466,-90.2659801689,5058 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.745,,gable_family,0.59,,masonry,0.91,,,Negligible to Slight,,none,0.465,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6554079757,-90.2678693581,5132 Cates Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.68,,gable_family,0.541,,masonry,0.885,,,Negligible to Slight,,none,0.63,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6576420573,-90.2667203085,5111 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.565,,gable_family,0.419,,masonry,0.954,,,Moderate,,moderate,0.545,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6581310145,-90.2662763442,5100 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.584,,gable_family,0.402,,masonry,0.86,,,Negligible to Slight,,none,0.565,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6686059855,-90.2325719191,,,7,19.0,t19,,2,0.49,,gable_family,0.403,,masonry,0.795,,,Destruction,,moderate,0.44,4.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6506510342,-90.2731262159,5287 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.514,,gable_family,0.395,,masonry,0.865,,,Negligible to Slight,,none,0.555,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6707495894,-90.2346387102,,,7,19.0,t19,,2,0.505,,gable_family,0.492,,masonry,0.9,,,Moderate,,none,0.63,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6572243897,-90.2664384696,5100 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.645,,gable_family,0.492,,masonry,0.93,,,Negligible to Slight,,none,0.62,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6503862296,-90.2707066803,5217 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.645,,gable_family,0.483,,masonry,0.93,,,Negligible to Slight,,moderate,0.405,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6581743251,-90.2670140075,5122 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.655,,gable_family,0.463,,masonry,0.905,,,Moderate,,none,0.45,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6621199531,-90.2362062337,,,7,19.0,t19,,2,0.494,,gable_family,0.419,,masonry,0.93,,,Substantial to Heavy,,moderate,0.435,2.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6687977745,-90.2335782095,,,7,19.0,t19,,2,0.49,,gable_family,0.517,,masonry,0.79,,,Substantial to Heavy,,none,0.435,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6703116768,-90.2337213254,,,7,19.0,t19,,2,0.696,,gable_family,0.55,,masonry,0.923,,,Moderate,,none,0.655,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6558932844,-90.2688131567,5165 Cates Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.696,,gable_family,0.432,,masonry,0.96,,,Substantial to Heavy,,none,0.495,2.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6738527488,-90.2353980113,,,7,19.0,t19,,2,0.46,,gable_family,0.427,,masonry,0.865,,,Negligible to Slight,,moderate,0.45,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6585747068,-90.2667463054,5119 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.745,,gable_family,0.508,,masonry,0.895,,,Negligible to Slight,,none,0.51,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.66881388,-90.233327016,,,7,19.0,t19,,2,0.587,,gable_family,0.499,,masonry,0.795,,,Moderate,,none,0.52,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6577261445,-90.2674216303,5133 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.77,,gable_family,0.523,,masonry,0.84,,,Negligible to Slight,,none,0.415,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6559275637,-90.2690765439,5171 Cates Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.72,,gable_family,0.487,,masonry,0.93,,,Negligible to Slight,,none,0.565,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6741300435,-90.2360984816,,,7,19.0,t19,,2,0.603,,gable_family,0.629,,masonry,0.93,,,Negligible to Slight,,moderate,0.545,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6573319257,-90.2673320547,5128 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.678,,gable_family,0.408,,masonry,0.89,,,Negligible to Slight,,none,0.52,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6583795803,-90.2687495889,5172 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.64,,gable_family,0.367,,masonry,0.84,,,Negligible to Slight,,none,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6576805311,-90.2668952032,5119 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.636,,gable_family,0.521,,masonry,0.905,,,Negligible to Slight,,none,0.58,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6506679484,-90.267864437,5112 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.595,,gable_family,0.364,,masonry,0.95,,,Negligible to Slight,,none,0.455,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6559317556,-90.2691802738,5175 Cates Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.749,,gable_family,0.615,,masonry,0.96,,,Very Heavy,,moderate,0.37,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6573331963,-90.2674895547,5134 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.675,,gable_family,0.491,,masonry,0.895,,,Negligible to Slight,,moderate,0.455,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6583221488,-90.2680355374,5152 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.687,,gable_family,0.441,,masonry,0.925,,,Negligible to Slight,,none,0.48,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6576194372,-90.266364726,5101 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.595,,gable_family,0.487,,masonry,0.89,,,Negligible to Slight,,none,0.46,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6604369982,-90.2700742526,5218 Page Blvd St. Louis MO 63113 US,,7,19.0,t19,,2,0.585,,gable_family,0.463,,masonry,0.735,,,Moderate,,none,0.445,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6610976804,-90.2355400696,,,7,19.0,t19,,2,0.468,,gable_family,0.374,,masonry,0.92,,,Negligible to Slight,,none,0.45,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6509991734,-90.2666889812,5083 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.705,,gable_family,0.443,,masonry,0.9,,,Negligible to Slight,,none,0.56,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6692332818,-90.2335513677,,,7,19.0,t19,,2,0.53,,gable_family,0.437,,masonry,0.898,,,Substantial to Heavy,,moderate,0.47,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6614905318,-90.2364179867,,,7,19.0,t19,,2,0.656,,gable_family,0.412,,masonry,0.95,,,Negligible to Slight,,none,0.48,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6493035457,-90.2651031022,5026 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.6,,gable_family,0.635,,masonry,0.935,,,Negligible to Slight,,none,0.61,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6508235363,-90.2640493838,5001 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.449,,gable_family,0.295,,masonry,0.864,,,Substantial to Heavy,,none,0.49,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6620881747,-90.2361051184,,,7,19.0,t19,,2,0.673,,gable_family,0.535,,masonry,0.94,,,Negligible to Slight,,moderate,0.51,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6574680263,-90.2687012236,5168 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.694,,gable_family,0.564,,masonry,0.89,,,Negligible to Slight,,none,0.525,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6600304455,-90.2660730084,5104 Page Blvd St. Louis MO 63113 US,,7,19.0,t19,,2,0.562,,gable_family,0.384,,masonry,0.855,,,Moderate,,moderate,0.44,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6696088076,-90.2343822934,,,7,19.0,t19,,2,0.489,,gable_family,0.366,,masonry,0.905,,,Substantial to Heavy,,moderate,0.45,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6508546724,-90.2652896939,5043 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.63,,gable_family,0.379,,masonry,0.925,,,Negligible to Slight,,none,0.52,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6619240544,-90.2358945649,,,7,19.0,t19,,2,0.597,,gable_family,0.573,,masonry,0.92,,,Moderate,,none,0.45,1.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.661061879,-90.235396944,,,7,19.0,t19,,2,0.495,,gable_family,0.376,,masonry,0.85,,,Moderate,,moderate,0.41,1.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.669831406,-90.2326086899,,,6,6.0,t6,,1,0.495,,gable_family,0.5,,masonry,0.885,,,Moderate,,none,0.625,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6508692875,-90.2654866824,5047 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.725,,gable_family,0.373,,masonry,0.928,,,Negligible to Slight,,none,0.53,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6589130814,-90.270109417,5211 Vernon Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.71,,gable_family,0.471,,masonry,0.815,,,Moderate,,moderate,0.43,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.657422038,-90.268370287,5158 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.67,,gable_family,0.523,,masonry,0.85,,,Negligible to Slight,,none,0.555,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.657458644,-90.2685595961,5164 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.687,,gable_family,0.479,,masonry,0.85,,,Very Heavy,,none,0.575,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6694405539,-90.2329898165,,,7,19.0,t19,,2,0.557,,gable_family,0.497,,masonry,0.905,,,Substantial to Heavy,,none,0.47,2.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6511468716,-90.2682685782,5129 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.69,,gable_family,0.565,,masonry,0.955,,,Moderate,,none,0.55,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6504682272,-90.2711964118,5231 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,6,6.0,t6,,1,0.45,,gable_family,0.526,,masonry,0.87,,,Negligible to Slight,,none,0.615,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.657509808,-90.2690598212,5176 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.745,,gable_family,0.527,,masonry,0.965,,,Negligible to Slight,,none,0.535,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6495216568,-90.2671971072,5086 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.46,,gable_family,0.506,,masonry,0.885,,,Negligible to Slight,,none,0.49,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6508524616,-90.2696377486,5164 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.579,,gable_family,0.497,,masonry,0.98,,,Substantial to Heavy,,moderate,0.515,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6696947815,-90.2323222396,,,6,6.0,t6,,1,0.465,,gable_family,0.414,,masonry,0.89,,,Negligible to Slight,,none,0.65,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6489270398,-90.2687015302,5127 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.733,,gable_family,0.578,,masonry,0.99,,,Substantial to Heavy,,none,0.575,2.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6512981915,-90.2691258779,5153 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.635,,gable_family,0.478,,masonry,0.93,,,Negligible to Slight,,none,0.49,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6503221093,-90.2697604401,506 Lake Ave åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.575,,gable_family,0.463,,masonry,0.975,,,Moderate,,none,0.42,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6506310865,-90.2671110157,5090 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.655,,gable_family,0.428,,masonry,0.8,,,Moderate,,moderate,0.455,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6494712524,-90.266840861,5076 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.557,,gable_family,0.409,,masonry,0.903,,,Moderate,,none,0.46,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6576458177,-90.2715688818,5250 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.56,,gable_family,0.581,,masonry,0.745,,,Moderate,,none,0.535,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6489090787,-90.2669132311,5079 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.577,,gable_family,0.374,,masonry,0.895,,,Moderate,,moderate,0.515,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6544639475,-90.2669966648,5105 Kensington Ave St. Louis MO 63108 US,,7,19.0,t19,,2,0.587,,gable_family,0.453,,masonry,0.915,,,Negligible to Slight,,moderate,0.41,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6695777465,-90.2320436294,,,7,19.0,t19,,2,0.56,,gable_family,0.484,,masonry,0.915,,,Negligible to Slight,,moderate,0.455,0.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6609874326,-90.2351920014,,,7,19.0,t19,,2,0.64,,gable_family,0.497,,masonry,0.85,,,Negligible to Slight,,none,0.54,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6616184662,-90.2337982364,,,7,19.0,t19,,2,0.558,,gable_family,0.482,,masonry,0.835,,,Negligible to Slight,,none,0.56,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6576853085,-90.2670780323,5123 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.571,,complex_family,0.332,,masonry,0.908,,,Negligible to Slight,,none,0.605,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6488206355,-90.2678357667,5103 Waterman Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.631,,gable_family,0.424,,masonry,0.975,,,Negligible to Slight,,none,0.4,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6574871246,-90.2688933342,5172 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.715,,gable_family,0.414,,masonry,0.965,,,Moderate,,none,0.47,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6572476565,-90.2667808373,5112 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.625,,gable_family,0.374,,masonry,0.93,,,Negligible to Slight,,none,0.46,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6694099846,-90.2316637606,,,6,6.0,t6,,1,0.481,,gable_family,0.463,,masonry,0.875,,,Moderate,,none,0.595,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6518305232,-90.2693220811,5156 Delmar Blvd åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.436,,complex_family,0.313,,masonry,0.85,,,Very Heavy,,none,0.47,3.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.673801209,-90.2353381958,,,7,19.0,t19,,2,0.444,,complex_family,0.31,,masonry,0.885,,,Negligible to Slight,,none,0.49,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6606572653,-90.2345394779,,,7,19.0,t19,,2,0.715,,gable_family,0.541,,masonry,0.95,,,Negligible to Slight,,none,0.62,0.0,,"Commercial,Residential-Single Family,School",,,,,,,0.0
steer,38.6572962276,-90.266963665,5118 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.687,,gable_family,0.542,,masonry,0.913,,,Negligible to Slight,,none,0.59,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6693347388,-90.2314946175,,,7,19.0,t19,,2,0.522,,gable_family,0.433,,masonry,0.87,,,Moderate,,none,0.54,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6615423677,-90.2337104999,,,7,19.0,t19,,2,0.595,,gable_family,0.489,,masonry,0.943,,,Negligible to Slight,,moderate,0.485,0.0,,"Commercial,Residential-Single Family,School",,,,,,,0.0
steer,38.6514353783,-90.2704777084,5211 Washington Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.685,,gable_family,0.447,,masonry,0.935,,,Negligible to Slight,,none,0.55,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6732787478,-90.236148358,,,7,19.0,t19,,2,0.642,,gable_family,0.522,,masonry,0.94,,,Negligible to Slight,,none,0.53,0.0,,Residential-Single Family,,,,,,,2.0
steer,38.6692816292,-90.2314023146,,,7,19.0,t19,,2,0.54,,gable_family,0.481,,masonry,0.835,,,Moderate,,none,0.515,1.0,,"Commercial,Residential-Single Family,School",,,,,,,2.0
steer,38.6504966179,-90.2718778597,5251 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.561,,gable_family,0.468,,masonry,0.875,,,Moderate,,none,0.47,1.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6573521462,-90.2676616904,5138 Raymond Ave St. Louis MO 63113 US,,7,19.0,t19,,2,0.708,,gable_family,0.433,,masonry,0.84,,,Negligible to Slight,,none,0.475,0.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6678679561,-90.2429464478,4529 Greer Ave St. Louis MO 63115 US,,7,19.0,t19,,2,0.493,,gable_family,0.466,,masonry,0.905,,,Moderate,,none,0.47,1.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6610311657,-90.233762783,,,7,19.0,t19,,2,0.672,,gable_family,0.407,,masonry,0.955,,,Negligible to Slight,,none,0.455,0.0,,"Commercial,Residential-Single Family,School",,,,,,,0.0
steer,38.6627847458,-90.2350611734,,,7,19.0,t19,,2,0.578,,gable_family,0.453,,masonry,0.905,,,Substantial to Heavy,,none,0.46,2.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6613382374,-90.2361165782,,,7,19.0,t19,,2,0.578,,gable_family,0.408,,masonry,0.965,,,Negligible to Slight,,none,0.58,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
steer,38.6496458128,-90.2686105225,5132 Westminster Pl åœ£è·¯æ˜“æ–¯ MO 63108 US,,7,19.0,t19,,2,0.585,,gable_family,0.457,,masonry,0.905,,,Negligible to Slight,,none,0.525,0.0,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,2.0
steer,38.6576202857,-90.272057641,1118 Union Blvd St. Louis MO 63113 US,,7,19.0,t19,,2,0.465,,gable_family,0.443,,masonry,0.78,,,Very Heavy,,moderate,0.475,3.0,,"Residential-Multi-family,Residential-Single Family",,,,,,,1.0
steer,38.6611394285,-90.2356498951,,,7,19.0,t19,,2,0.557,,gable_family,0.442,,masonry,0.88,,,Negligible to Slight,,moderate,0.47,0.0,,"Commercial,Residential-Single Family,School",,,,,,,1.0
