source,latitude,longitude,complete_address,archetype,number_stories,year_built_u,occupany_u,building_area_m2,roof_shape_u,construction_type_u,wall_cladding_u,status_u,wind_damage_rating_u,steer_damage_rating,completed_by,front_elevation_orientation,building_urban_setting,building_position_on_street,buidling_height_m
undergrad,38.642369,-90.330219,"7507 Byron Pl, Saint Louis, MO 63105",19,2,1935,residential,196,gable,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,6.2
undergrad,38.642369,-90.330003,"7501 Byron Pl, Saint Louis, MO 63105",19,2,1929,residential,230,gable,masonry_un,brick,minor_damage,,,Brian,s,isolated,recessed,6.5
undergrad,38.641539,-90.333581,"703 Westwood Dr, Saint Louis, MO 63105",19,3,1938,residential,680,complex,masonry_un,"brick,wood",undamaged,,,Brian,e,isolated,recessed,10.1
undergrad,38.641228,-90.333614,"715 Westwood Dr, Saint Louis, MO 63105",19,3,1936,residential,311,mansard,masonry_un,brick,undamaged,,,Bri,e,isolated,recessed,9.6
undergrad,38.640922,-90.333619,"721 Westwood Dr, Saint Louis, MO 63105",19,3,1955,residential,382,gable,masonry_un,brick,undamaged,,,Brian,e,isolated,recessed,6.9
undergrad,38.640672,-90.333658,"731 Westwood Dr, Saint Louis, MO 63105",19,2,1936,residential,361,complex,masonry_un,"brick,stone,stucco",undamaged,,,Alex,e,isolated,recessed,10.7
undergrad,38.640367,-90.333753,"745 Westwood Dr, Saint Louis, MO 63105",19,3,1938,residential,681,complex,masonry_un,brick,undamaged,,,Brian,e,isolated,recessed,9.5
undergrad,38.641931,-90.332925,"7570 Byron Pl, Saint Louis, MO 63105",19,3,1929,residential,721,complex,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,9.6
undergrad,38.641908,-90.332522,"7558 Byron Pl, Saint Louis, MO 63105",19,3,1928,residential,602,complex,masonry_un,"brick,stucco,wood,stone",minor_damage,,,Brian,n,isolated,recessed,11.5
undergrad,38.641947,-90.332075,"7546 Byron Pl, Saint Louis, MO 63105",19,3,1936,residential,632,complex,masonry_un,"brick,stucco,wood,stone",minor_damage,,,Brian,n,isolated,recessed,14
undergrad,38.641933,-90.331728,"7542 Byron Pl, Saint Louis, MO 63105",19,3,1928,residential,194,complex,masonry_un,"brick,stucco,wood",decent_damage,,,Brian,n,isolated,recessed,12.1
undergrad,38.641958,-90.331494,"7536 Byron Pl, Saint Louis, MO 63105",19,3,1938,residential,190,complex,masonry_un,brick,minor_damage,,,Alex,n,isolated,recessed,10.7
undergrad,38.641939,-90.331253,"7532 Byron Pl, Saint Louis, MO 63105",19,3,1929,residential,182,complex,masonry_un,brick,undamaged,,,Brian,n,isolated,recessed,10.7
undergrad,38.641939,-90.331053,"7526 Byron Pl, Saint Louis, MO 63105",19,2,1949,residential,203,hip,masonry_un,brick,minor_damage,,,Alex,n,isolated,recessed,6.1
undergrad,38.641967,-90.330811,"7520 Byron Pl, Saint Louis, MO 63105",19,3,1929,residential,288,complex,masonry_un,brick,minor_damage,,,Alex,n,isolated,recessed,12.1
undergrad,38.641969,-90.330539,"7514 Byron Pl, Saint Louis, MO 63105",19,3,1929,residential,266,complex,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,10.1
undergrad,38.641942,-90.3302,"7506 Byron Pl, Saint Louis, MO 63105",19,3,1928,residential,338,flat,masonry_un,brick,undamaged,,,Alex,n,isolated,recessed,11.6
undergrad,38.641669,-90.332325,"7553 Parkdale Ave, Saint Louis, MO 63105",19,3,1936,residential,669,complex,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,10.7
undergrad,38.641647,-90.331967,"7545 Parkdale Ave, Saint Louis, MO 63105",19,3,1947,residential,283,hip,masonry_un,brick,minor_damage,,,Alex,w,isolated,recessed,9.1
undergrad,38.64165,-90.331739,"7541 Parkdale Ave, Saint Louis, MO 63105",19,3,1938,residential,314,complex,masonry_un,brick,minor_damage,,,Bri,n,isolated,recessed,8.5
undergrad,38.641628,-90.331511,"7537 Parkdale Ave, Saint Louis, MO 63105",19,3,1928,residential,222,complex,masonry_un,"brick, stone",undamaged,,,Bri,n,isolated,recessed,8.5
undergrad,38.641647,-90.331275,"7533 Parkdale Ave, Saint Louis, MO 63105",19,3,1928,residential,329,complex,masonry_un,"brick, stone",undamaged,,,Bri,n,isolated,recessed,11.7
undergrad,38.641653,-90.33105,"7525 Parkdale Ave, Saint Louis, MO 63105",19,3,1928,residential,234,complex,masonry_un,brick,undamaged,,,Brian,s,isolated,recessed,8.4
undergrad,38.641617,-90.330803,"7519 Parkdale Ave, Saint Louis, MO 63105",19,3,1927,residential,243,complex,masonry_un,"brick,stone",minor_damage,,,Brian,s,isolated,recessed,9.6
undergrad,38.641617,-90.330517,"7515 Parkdale Ave, Saint Louis, MO 63105",19,3,1927,residential,255,complex,masonry_un,"brick,stone,stucco",minor_damage,,,Brian,s,isolated,recessed,10.6
undergrad,38.641622,-90.330242,"7507 Parkdale Ave, Saint Louis, MO 63105",19,3,1927,residential,240,complex,masonry_un,"brick,stucco,wood,stone",minor_damage,,,Brian,s,isolated,recessed,10.7
undergrad,38.641614,-90.329997,"7501 Parkdale Ave, Saint Louis, MO 63105",19,2,1929,residential,236,complex,masonry_un,"brick,stucco,wood",undamaged,,,Bri,e,isolated,recessed,6.9
undergrad,38.641197,-90.329989,"7500 Parkdale Ave, Saint Louis, MO 63105",19,2,1927,residential,235,complex,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,6.5
undergrad,38.641183,-90.330253,"7510 Parkdale Ave, Saint Louis, MO 63105",19,3,1930,residential,332,complex,masonry_un,"brick, stucco",undamaged,,,Bri,s,isolated,recessed,10.1
undergrad,38.641161,-90.331167,"7528 Parkdale Ave, Saint Louis, MO 63105",19,3,1928,residential,840,complex,masonry_un,"brick, stone",undamaged,,,Bri,s,isolated,recessed,10.6
undergrad,38.641136,-90.332322,"7552 Parkdale Ave, Saint Louis, MO 63105",19,3,1928,residential,827,complex,masonry_un,"brick,stone,stucco",undamaged,,,Bri,s,isolated,recessed,10.7
undergrad,38.640894,-90.333006,"7571 Buckingham Dr, Saint Louis, MO 63105",19,2,1937,residential,704,complex,masonry_un,"stone,brick,stucco",minor_damage,,,Brian,s,isolated,recessed,7.2
undergrad,38.640872,-90.332672,"7563 Buckingham Dr, Saint Louis, MO 63105",19,3,1926,residential,233,complex,masonry_un,brick,minor_damage,,,Brian,e,isolated,recessed,11.7
undergrad,38.640878,-90.332406,"7557 Buckingham Dr, Saint Louis, MO 63105",19,3,1935,residential,233,complex,masonry_un,"brick,stone",undamaged,,,Brian,w,isolated,recessed,11.5
undergrad,38.640847,-90.331728,"7543 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,208,complex,masonry_un,"brick,wood",undamaged,,,Brian,s,isolated,recessed,9.5
undergrad,38.640853,-90.331508,"7537 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,204,complex,masonry_un,"brick,stone",undamaged,,,Brian,s,isolated,recessed,10.8
undergrad,38.640844,-90.331281,"7533 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,227,complex,masonry_un,"brick,stone,stucco",undamaged,,,Bri,n,isolated,recessed,8.5
undergrad,38.640861,-90.331047,"7527 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,224,complex,masonry_un,"brick,stucco,wood,stone",undamaged,,,Bri,n,isolated,recessed,9.6
undergrad,38.640886,-90.330686,"7515 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,910,complex,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,10.6
undergrad,38.640872,-90.330236,"7507 Buckingham Dr, Saint Louis, MO 63105",19,3,1929,residential,407,complex,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,9.6
undergrad,38.640861,-90.329956,"7501 Buckingham Dr, Saint Louis, MO 63105",19,2,1941,residential,186,gable-hip_combo,masonry_un,"brick,stone",undamaged,,,Brian,e,isolated,recessed,6.8
undergrad,38.640361,-90.329961,"7500 Buckingham Dr, Saint Louis, MO 63105",19,2,1931,residential,302,complex,masonry_un,"brick,stone,wood",undamaged,,,Brian,e,isolated,recessed,7.5
undergrad,38.640425,-90.330531,"7514 Buckingham Dr, Saint Louis, MO 63105",19,3,1928,residential,277,complex,masonry_un,"brick,stone",undamaged,,,Brian,n,isolated,recessed,9.2
undergrad,38.640403,-90.330808,"7520 Buckingham Dr, Saint Louis, MO 63105",19,3,1930,residential,309,complex,masonry_un,"brick,stone",undamaged,,,Brian,n,isolated,recessed,9.2
undergrad,38.640389,-90.331314,"7530 Buckingham Dr, Saint Louis, MO 63105",19,3,1936,residential,311,complex,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,10.5
undergrad,38.640422,-90.331519,"7536 Buckingham Dr, Saint Louis, MO 63105",19,2,1936,residential,234,mansard,masonry_un,"brick,stone,wood",undamaged,,,Bri,s,isolated,recessed,8.5
undergrad,38.640422,-90.332175,"7552 Buckingham Dr, Saint Louis, MO 63105",19,2,1933,residential,180,complex,masonry_un,"brick, stucco",undamaged,,,Bri,s,isolated,recessed,9
undergrad,38.640408,-90.332464,"7558 Buckingham Dr, Saint Louis, MO 63105",19,2,1935,residential,216,complex,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,7.4
undergrad,38.640408,-90.332658,"7564 Buckingham Dr, Saint Louis, MO 63105",19,3,1935,residential,213,complex,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,11.7
undergrad,38.640081,-90.3331,"7575 Oxford Dr, Saint Louis, MO 63105",19,2,1935,residential,171,gable-hip_combo,masonry_un,"brick,stone,wood",undamaged,,,Brian,s,isolated,recessed,7.3
undergrad,38.640086,-90.332856,"7569 Oxford Dr, Saint Louis, MO 63105",19,2,1935,residential,179,gable,masonry_un,"brick,stone,stucco,wood",undamaged,,,Brian,s,isolated,recessed,6.5
undergrad,38.640108,-90.332542,"7561 Oxford Dr, Saint Louis, MO 63105",19,3,1938,residential,456,gable-hip_combo,masonry_un,"brick,stone",undamaged,,,Brian,s,isolated,recessed,9.3
undergrad,38.640081,-90.332217,"7551 Oxford Dr, Saint Louis, MO 63105",19,2,1935,residential,202,gable,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,6.5
undergrad,38.640114,-90.331978,"7545 Oxford Dr, Saint Louis, MO 63105",19,3,1937,residential,338,complex,masonry_un,"brick,stucco,wood",undamaged,,,Bri,n,isolated,recessed,9.6
undergrad,38.640114,-90.331739,"7539 Oxford Dr, Saint Louis, MO 63105",19,3,1936,residential,350,complex,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,10.1
undergrad,38.640083,-90.331522,"7535 Oxford Dr, Saint Louis, MO 63105",19,2,1945,residential,195,gable-hip_combo,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,8
undergrad,38.640072,-90.331067,"7527 Oxford Dr, Saint Louis, MO 63105",19,3,1928,residential,341,complex,masonry_un,"brick,stucco,wood",undamaged,,,Bri,n,isolated,recessed,10.6
undergrad,38.640147,-90.330664,"7519 Oxford Dr, Saint Louis, MO 63105",19,3,1947,residential,842,hip,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,10.6
undergrad,38.640092,-90.330244,"7507 Oxford Dr, Saint Louis, MO 63105",19,3,1928,residential,309,complex,masonry_un,"brick,stone",undamaged,,,Bri,n,isolated,recessed,10.6
undergrad,38.640108,-90.329956,"7501 Oxford Dr, Saint Louis, MO 63105",19,2,1948,residential,274,gable-hip_combo,masonry_un,"brick,stone",undamaged,,,Bri,e,isolated,recessed,6.4
undergrad,38.642706,-90.329503,"7448 Wydown Blvd, Saint Louis, MO 63105",19,3,1929,residential,159,gable,masonry_un,"brick,stone",undamaged,,,Bri,s,isolated,recessed,8
undergrad,38.642711,-90.329208,"7444 Wydown Blvd, Saint Louis, MO 63105",19,2,1939,residential,180,gable,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,6.4
undergrad,38.642725,-90.328267,"7420 Wydown Blvd, Saint Louis, MO 63105",19,2,1942,residential,122,hip,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,5.8
undergrad,38.642711,-90.328006,"7414 Wydown Blvd, Saint Louis, MO 63105",19,2,1931,residential,121,gable,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,6.8
undergrad,38.642708,-90.327772,"7408 Wydown Blvd, Saint Louis, MO 63105",19,2,1930,residential,156,gable,masonry_un,"brick,stone,stucco,wood",undamaged,,,Bri,s,isolated,recessed,8.5
undergrad,38.642708,-90.327444,"7400 Wydown Blvd, Saint Louis, MO 63105",19,2,1941,residential,215,gable,masonry_un,"brick, stucco",undamaged,,,Bri,s,isolated,recessed,6.4
undergrad,38.642364,-90.329503,"7451 Byron Pl, Saint Louis, MO 63105",19,2,1932,residential,129,gable,masonry_un,"brick, wood",undamaged,,,Bri,n,isolated,recessed,7.4
undergrad,38.642372,-90.329236,"7445 Byron Pl, Saint Louis, MO 63105",19,2,1929,residential,134,complex,masonry_un,"brick, wood, stucco",undamaged,,,Bri,n,isolated,recessed,7.4
undergrad,38.64235,-90.328922,"7441 Byron Pl, Saint Louis, MO 63105",19,2,1930,residential,158,gable,masonry_un,"brick, wood, stucco",undamaged,,,Bri,n,isolated,recessed,7.4
undergrad,38.642367,-90.328678,"7435 Byron Pl, Saint Louis, MO 63105",19,2,1931,residential,207,gable,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,8.2
undergrad,38.642358,-90.328453,"7429 Byron Pl, Saint Louis, MO 63105",19,2,1941,residential,163,gable-hip_combo,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,6.6
undergrad,38.642364,-90.328231,"7425 Byron Pl, Saint Louis, MO 63105",19,2,1928,residential,138,hip,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,6.4
undergrad,38.642364,-90.328006,"7417 Byron Pl, Saint Louis, MO 63105",19,2,1931,residential,219,gable-hip_combo,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,6.5
undergrad,38.642375,-90.327767,"7415 Byron Pl, Saint Louis, MO 63105",19,2,1931,residential,165,gable-hip_combo,masonry_un,"brick, stone, wood",undamaged,,,Bri,n,isolated,recessed,6.5
undergrad,38.642367,-90.327544,"7411 Byron Pl, Saint Louis, MO 63105",19,2,1930,residential,150,gable,masonry_un,"brick, wood",undamaged,,,Bri,n,isolated,recessed,6.6
undergrad,38.641889,-90.327203,"625 Audobon Dr, Saint Louis, MO 63105",19,2,1924,residential,255,complex,masonry_un,"brick,stone,stucco,wood",undamaged,,,Bri,e,isolated,recessed,7.4
undergrad,38.641969,-90.327564,"7408 Byron Pl, Saint Louis, MO 63105",19,2,1930,residential,154,gable,masonry_un,brick,undamaged,,,Bri,e,isolated,recessed,6.8
undergrad,38.641969,-90.327781,"7414 Byron Pl, Saint Louis, MO 63105",19,2,1929,residential,155,gable,masonry_un,"brick, wood, stucco",undamaged,,,Bri,s,isolated,recessed,6.9
undergrad,38.641956,-90.328011,"7418 Byron Pl, Saint Louis, MO 63105",19,2,1947,residential,154,gable,masonry_un,"brick, wood, stucco",undamaged,,,Bri,s,isolated,recessed,5.5
undergrad,38.641956,-90.328239,"7424 Byron Pl, Saint Louis, MO 63105",19,2,1927,residential,179,gable-hip_combo,masonry_un,brick,undamaged,,,Alex,n,isolated,recessed,7.3
undergrad,38.641956,-90.328944,"7440 Byron Pl, Saint Louis, MO 63105",19,2,1935,residential,182,complex,masonry_un,brick,undamaged,,,Alex,n,isolated,recessed,6.4
undergrad,38.641947,-90.329208,"7446 Byron Pl, Saint Louis, MO 63105",19,2,1930,residential,138,gable-hip_combo,masonry_un,brick,minor_damage,,,Alex,n,isolated,recessed,7.5
undergrad,38.641589,-90.329517,"7459 Parkdale Ave, Saint Louis, MO 63105",19,2,1931,residential,171,hip,masonry_un,brick,undamaged,,,Alex,s,isolated,recessed,6.4
undergrad,38.641586,-90.329233,"7451 Parkdale Ave, Saint Louis, MO 63105",19,2,1930,residential,128,gable,masonry_un,brick,major_damage,,,Alex,s,isolated,recessed,7
undergrad,38.6416,-90.328947,"7445 Parkdale Ave, Saint Louis, MO 63105",19,2,1932,residential,150,gable,masonry_un,brick,undamaged,,,Alex,s,isolated,recessed,6.4
undergrad,38.6416,-90.328703,"7439 Parkdale Ave, Saint Louis, MO 63105",19,2,1929,residential,128,complex,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,6.2
undergrad,38.641603,-90.328453,"7435 Parkdale Ave, Saint Louis, MO 63105",19,2,1928,residential,230,gable,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,7.5
undergrad,38.641575,-90.328233,"7429 Parkdale Ave, Saint Louis, MO 63105",19,2,1925,residential,143,complex,masonry_un,"brick, stucco",undamaged,,,Bri,n,isolated,recessed,7.3
undergrad,38.641594,-90.327797,"7419 Parkdale Ave, Saint Louis, MO 63105",19,2,1939,residential,154,gable,masonry_un,"brick, wood",undamaged,,,Bri,n,isolated,recessed,5.3
undergrad,38.641589,-90.327472,"7415 Parkdale Ave, Saint Louis, MO 63105",19,2,1925,residential,229,hip,masonry_un,brick,undamaged,,,Brian,s,isolated,recessed,5.4
undergrad,38.641583,-90.327258,"7411 Parkdale Ave, Saint Louis, MO 63105",19,2,1926,residential,132,gable,masonry_un,"brick, wood",major_damage,,,Brian,s,isolated,recessed,5.2
undergrad,38.641597,-90.327022,"7401 Parkdale Ave, Saint Louis, MO 63105",19,2,1927,residential,135,gambred,masonry_un,"brick, stucco",undamaged,,,Brian,e,isolated,recessed,5.2
undergrad,38.641158,-90.326936,"7400 Parkdale Ave, Saint Louis, MO 63105",19,2,1932,residential,157,gable,masonry_un,"brick, wood",undamaged,,,Bri,s,isolated,recessed,7.5
undergrad,38.641194,-90.327544,"7414 Parkdale Ave, Saint Louis, MO 63105",19,2,1948,residential,214,gable,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,6.4
undergrad,38.641181,-90.328011,"7426 Parkdale Ave, Saint Louis, MO 63105",19,2,1928,residential,169,complex,masonry_un,"brick, stone, wood, stucco",undamaged,,,Bri,s,isolated,recessed,7.5
undergrad,38.641183,-90.328467,"7436 Parkdale Ave, Saint Louis, MO 63105",19,2,1929,residential,239,gable,masonry_un,"brick, stucco",undamaged,,,Bri,s,isolated,recessed,7.5
undergrad,38.641197,-90.328958,"7446 Parkdale Ave, Saint Louis, MO 63105",19,2,1941,residential,173,hip,masonry_un,"brick, stone,wood",undamaged,,,Brian,n,isolated,recessed,7.4
undergrad,38.641192,-90.329256,"7452 Parkdale Ave, Saint Louis, MO 63105",19,2,1930,residential,158,gable,masonry_un,"brick, stone",undamaged,,,Bri,s,isolated,recessed,
undergrad,38.640814,-90.329525,"7457 Buckingham Dr, Saint Louis, MO 63105",19,2,1932,residential,225,hip,masonry_un,"brick, stone",undamaged,,,Brian,s,isolated,recessed,6.7
undergrad,38.640808,-90.329206,"7451 Buckingham Dr, Saint Louis, MO 63105",19,2,1932,residential,119,gable,masonry_un,"brick, stucco",major_damage,,,Alex,s,isolated,recessed,7.9
undergrad,38.640819,-90.328917,"7445 Buckingham Dr, Saint Louis, MO 63105",19,2,1941,residential,122,gable,masonry_un,"brick, wood",undamaged,,,Alex,s,isolated,recessed,7
undergrad,38.640811,-90.328475,"7435 Buckingham Dr, Saint Louis, MO 63105",19,3,1931,residential,183,gable,masonry_un,brick,undamaged,,,Alex,s,isolated,recessed,9.4
undergrad,38.640833,-90.328247,"7429 Buckingham Dr, Saint Louis, MO 63105",19,2,1933,residential,144,complex,masonry_un,brick,undamaged,,,Alex,s,isolated,recessed,7.6
undergrad,38.640814,-90.328025,"7425 Buckingham Dr, Saint Louis, MO 63105",19,2,1931,residential,170,gable,masonry_un,"brick, stone, stucco, wood",undamaged,,,Alex,s,isolated,recessed,7.3
undergrad,38.640811,-90.327514,"7415 Buckingham Dr, Saint Louis, MO 63105",19,2,1935,residential,171,complex,masonry_un,"brick, stone",undamaged,,,Alex,s,isolated,recessed,7.6
undergrad,38.640822,-90.327264,"7407 Buckingham Dr, Saint Louis, MO 63105",19,2,1928,residential,226,complex,masonry_un,"brick, stucco",undamaged,,,Alex,s,isolated,recessed,7
undergrad,38.779064,-90.000108,"1 Country Club Ln, Edwardsville, IL 62025",19,2,1920,residential,357,complex,masonry_un,stucco,unknown,,,Alex,e,isolated,recessed,6.2
undergrad,38.778292,-90.000886,"2 Country Club Ln, Edwardsville, IL 62025",19,2,1955,residential,501,complex,masonry_un,"brick, stucco, wood",unknown,,,Alex,e,isolated,recessed,7.9
undergrad,38.640394,-90.329508,"7460 Buckingham Dr, Saint Louis, MO 63105",19,2,1938,residential,163,gable-hip_combo,masonry_un,"brick, stucco",undamaged,,,Bri,s,isolated,recessed,6.9
undergrad,38.640406,-90.328958,"7442 Buckingham Dr, Saint Louis, MO 63105",19,2,1928,residential,167,gable-hip_combo,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,8
undergrad,38.640414,-90.328689,"7438 Buckingham Dr, Saint Louis, MO 63105",19,2,1931,residential,142,gable,masonry_un,"brick, stone, stucco, wood",undamaged,,,Bri,s,isolated,recessed,6.4
undergrad,38.640417,-90.328483,"7434 Buckingham Dr, St Louis, MO 63105",19,2,1927,residential,239,gable-hip_combo,masonry_un,"brick, stone",undamaged,,,Bri,s,isolated,recessed,7.4
undergrad,38.640425,-90.328019,"7424 Buckingham Dr, St Louis, MO 63105",19,2,1931,residential,116,gable,masonry_un,brick,undamaged,,,Bri,s,isolated,recessed,6.9
undergrad,38.640406,-90.327536,"7412 Buckingham Dr, St Louis, MO 63105",19,2,1935,residential,159,gable-hip_combo,masonry_un,"brick, stone",undamaged,,,Bri,s,isolated,recessed,8.3
undergrad,38.640422,-90.32725,"7406 Buckingham Dr, St Louis, MO 63105",19,2,1927,residential,160,gable-hip_combo,masonry_un,"brick, stone, stucco",undamaged,,,Bri,s,isolated,recessed,5.6
undergrad,38.640036,-90.327006,"7401 Oxford Dr, St Louis, MO 63105",19,2,1920,residential,139,complex,masonry_un,stucco,undamaged,,,Bri,n,isolated,recessed,6.9
undergrad,38.640042,-90.327517,"7411 Oxford Dr, St Louis MO 63105",19,2,1928,residential,123,gable,masonry_un,brick,undamaged,,,Bri,n,isolated,recessed,7.5
